body,task,disturbance,seed,controller,success,workflow_completed,stage_pass_rate,final_relation_error,final_object_error,final_object_speed,deadline_steps,steps_used,recoveries,localized_failure,exception_type,contract_hash,min_joint_limit_margin,final_min_jacobian_singular_value,energy,reflex_steps,predictive_checks,predictive_rejections,predictive_accepts,push_stage_reached,push_stage_sensed_stable,observer_checks,observer_rejections,observer_accepts,push_steps,push_torque_saturation_fraction,push_contact_fraction,push_contact_losses,push_progress,push_mean_tangent_force,push_min_jacobian_singular_value,push_min_joint_limit_margin,condition,first_failed_stage,safe
arm5_reference,push_to_zone,delay_0_noise_0,27011,capability_compiled,True,True,1.0,0.006845397764351422,0.006845397764351422,0.0011867966300684169,720,720,0,False,,2ebd5a46a509772b,0.630059995375365,0.21739692725218426,18.01929973226777,0,0,0,0,True,True,25,4,21,308,0.0,0.9155844155844156,18,0.1983574262583644,0.6774511475592896,0.2096630244884683,0.5354802341127027,delay_0_noise_0,,True
arm5_reference,push_to_zone,delay_0_noise_0,27012,capability_compiled,True,True,1.0,0.020882343222097602,0.020882343222097602,0.0011930901511174904,720,720,0,False,,2ebd5a46a509772b,0.6763334245808839,0.22499860979501976,19.184575608101685,0,0,0,0,True,True,31,6,25,300,0.0,0.8466666666666667,32,0.18970277513237277,0.7241092720175389,0.21825963133402052,0.5696404829435338,delay_0_noise_0,,True
arm5_reference,push_to_zone,delay_0_noise_0,27013,capability_compiled,True,True,1.0,0.013510294892305342,0.013510294892305342,0.0015252446762855738,720,720,0,False,,2ebd5a46a509772b,0.5405774457700465,0.20775959255111368,18.708964566320383,0,0,0,0,True,True,34,5,29,321,0.0,0.9003115264797508,18,0.18695800628400208,0.6468257527292487,0.19854937807555711,0.42238462680380984,delay_0_noise_0,,True
arm5_reference,push_to_zone,delay_0_noise_0,27014,capability_compiled,True,True,1.0,0.014215142335951605,0.014215142335951605,0.0011964206296720462,720,720,0,False,,2ebd5a46a509772b,0.7091930541847042,0.22803390877287108,18.466363889185146,0,0,0,0,True,True,34,6,28,301,0.0,0.8438538205980066,30,0.1934660555123021,0.7225787754951641,0.21999887686900282,0.5631003287287415,delay_0_noise_0,,True
arm5_reference,push_to_zone,delay_0_noise_0,27015,capability_compiled,False,False,0.6666666666666666,0.019339844669451194,0.019339844669451194,0.006868731748349636,720,492,0,True,stage_timeout,2ebd5a46a509772b,0.46958222261385574,0.19858489880246633,17.673305498684584,0,0,0,0,True,True,38,7,31,330,0.0,0.8909090909090909,23,0.1865088101928257,0.6200767091276589,0.19864406838309678,0.4545180575838148,delay_0_noise_0,push,True
arm5_reference,push_to_zone,delay_0_noise_0,27016,capability_compiled,False,False,0.6666666666666666,0.02705351096869545,0.02705351096869545,0.06519824035769517,720,487,0,True,stage_timeout,2ebd5a46a509772b,0.6153597187148159,0.21642494039643198,18.732329448041494,0,0,0,0,True,True,37,7,30,330,0.0,0.8848484848484849,28,0.18091685805333474,0.6577315550200875,0.21614542995326078,0.5443228650259657,delay_0_noise_0,push,True
arm5_reference,push_to_zone,delay_0_noise_0,27017,capability_compiled,False,False,0.6666666666666666,0.02068596409693388,0.02068596409693388,0.09624399716631717,720,487,0,True,stage_timeout,2ebd5a46a509772b,0.57451163103637,0.21070650983818412,18.584866983378436,0,0,0,0,True,True,31,6,25,330,0.0,0.896969696969697,28,0.19701741511609616,0.6805082027261493,0.21071416202598459,0.551562464334002,delay_0_noise_0,push,True
arm5_reference,push_to_zone,delay_0_noise_0,27018,capability_compiled,False,False,0.6666666666666666,0.029254987900321116,0.029254987900321116,0.11785256298504285,720,482,0,True,stage_timeout,2ebd5a46a509772b,0.5066764881787233,0.20598777639495103,18.22514804720845,0,0,0,0,True,True,28,6,22,330,0.0,0.8787878787878788,28,0.1840607022474571,0.6467864302905951,0.20608103906558636,0.4878458852446612,delay_0_noise_0,push,True
arm5_reference,push_to_zone,delay_0_noise_0,27019,capability_compiled,True,True,1.0,0.019573087719849985,0.019573087719849985,0.0013532295571062466,720,720,0,False,,2ebd5a46a509772b,0.6214399018845511,0.2160192661275745,18.69757354202099,0,0,0,0,True,True,35,7,28,312,0.0,0.9038461538461539,21,0.18806993422534624,0.6660402461320912,0.2072499842574322,0.5025303110231287,delay_0_noise_0,,True
arm5_reference,push_to_zone,delay_0_noise_0,27020,capability_compiled,True,True,1.0,0.01923336155322965,0.01923336155322965,0.0012295264264579988,720,720,0,False,,2ebd5a46a509772b,0.6728758528128331,0.2206505580466458,19.164070349240966,0,0,0,0,True,True,31,6,25,303,0.0,0.8811881188118812,23,0.1861115335211075,0.6832974791135777,0.21010593462303062,0.5104703657956589,delay_0_noise_0,,True
arm5_reference,push_to_zone,delay_0_noise_0,27021,capability_compiled,True,True,1.0,0.011266786799871826,0.011266786799871826,0.0010740981094672366,720,720,0,False,,2ebd5a46a509772b,0.6100602077697124,0.2163353062559197,19.09797353278386,0,0,0,0,True,True,31,5,26,290,0.0,0.8862068965517241,23,0.18535408205451323,0.6789233079669708,0.20745617303742675,0.47011248065035804,delay_0_noise_0,,True
arm5_reference,push_to_zone,delay_0_noise_0,27022,capability_compiled,True,True,1.0,0.013624692437923584,0.013624692437923584,0.0011311523776866852,720,720,0,False,,2ebd5a46a509772b,0.6865568658957226,0.22596352511398388,19.698258321387517,0,0,0,0,True,True,25,4,21,304,0.0,0.8421052631578947,32,0.197515658612415,0.7261706488716193,0.21934546889565243,0.5746656055872164,delay_0_noise_0,,True
arm5_reference,push_to_zone,delay_0_noise_0,27023,capability_compiled,True,True,1.0,0.013605123023857489,0.013605123023857489,0.0013435783361130185,720,720,0,False,,2ebd5a46a509772b,0.617953205017832,0.21664861558704862,18.44670722765792,0,0,0,0,True,True,29,5,24,309,0.0,0.8737864077669902,29,0.19284998937367656,0.6503828107760563,0.2079655628678005,0.50359551584642,delay_0_noise_0,,True
arm5_reference,push_to_zone,delay_0_noise_0,27024,capability_compiled,False,False,0.6666666666666666,0.09753399086856053,0.09753399086856053,0.026530314196305665,720,483,0,True,stage_timeout,2ebd5a46a509772b,0.3009855743776577,0.1884459291992211,16.269347298395225,0,0,0,0,True,False,37,8,29,330,0.0,0.9696969696969697,8,0.10051219772091764,0.4940376731577034,0.1885134217393386,0.28571362841138015,delay_0_noise_0,push,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27001,capability_compiled,False,False,0.6666666666666666,0.0693830442135404,0.0693830442135404,0.06880226220337132,720,504,0,True,stage_timeout,2ebd5a46a509772b,0.6684300149580582,0.23977461725374866,23.917835717582932,0,0,0,0,True,False,39,7,32,330,0.0,0.8757575757575757,35,0.18539130512313778,0.7542022482932246,0.23991171737329034,0.6685907805593123,delay_0_noise_0,push,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27002,capability_compiled,True,True,1.0,0.02335432678211983,0.02335432678211983,0.0013213712314283203,720,720,0,False,,2ebd5a46a509772b,0.6382901245626766,0.22102312040532884,24.055706003398335,0,0,0,0,True,True,35,6,29,320,0.0,0.8875,27,0.17938919648575666,0.6865285735846636,0.2132448098629028,0.5276086897420935,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27003,capability_compiled,True,True,1.0,0.020761836839572997,0.020761836839572997,0.0011112840648916241,720,720,0,False,,2ebd5a46a509772b,0.7643599615387049,0.23393220167121453,23.085972756875023,0,0,0,0,True,True,34,5,29,291,0.0,0.8625429553264605,28,0.18081367129706055,0.7480572179651188,0.22588389788616725,0.5978530201622991,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27004,capability_compiled,False,False,0.6666666666666666,0.026802187548905263,0.026802187548905263,0.111405244920829,720,495,0,True,stage_timeout,2ebd5a46a509772b,0.5675149490751914,0.21653016117217055,23.475920167993458,0,0,0,0,True,True,32,5,27,330,0.0,0.8454545454545455,35,0.2035269436409164,0.6623208010066373,0.21687052109552288,0.5671052401093055,delay_0_noise_0,push,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27005,capability_compiled,False,False,0.6666666666666666,0.0371997413142069,0.0371997413142069,0.1583340679700362,720,484,0,True,stage_timeout,2ebd5a46a509772b,0.4433405454514623,0.20037353643295375,22.42001171631543,0,0,0,0,True,True,28,5,23,330,0.0,0.9303030303030303,15,0.17060641318926725,0.6320208333373687,0.20069079143545349,0.43239428676336233,delay_0_noise_0,push,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27006,capability_compiled,False,False,0.6666666666666666,0.050708959658396766,0.050708959658396766,0.2946668814190752,720,505,0,True,stage_timeout,2ebd5a46a509772b,0.6333037351823703,0.22838426432224018,26.35758984255593,0,0,0,0,True,False,37,6,31,330,0.0,0.8818181818181818,31,0.18656638040093504,0.7295337473641523,0.22892428333742063,0.6343353814211778,delay_0_noise_0,push,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27007,capability_compiled,False,False,0.6666666666666666,0.03681055363821309,0.03681055363821309,0.1597683192174618,720,497,0,True,stage_timeout,2ebd5a46a509772b,0.5565533149276152,0.21657319927463176,22.860522313146944,0,0,0,0,True,True,36,6,30,330,0.0,0.8757575757575757,34,0.1830819391920964,0.6919173980344674,0.21698429355897808,0.5268494047115029,delay_0_noise_0,push,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27008,capability_compiled,False,False,0.6666666666666666,0.01951142283215298,0.01951142283215298,0.07869954794460153,720,499,0,True,stage_timeout,2ebd5a46a509772b,0.6111179912008704,0.22084371509621917,23.91111957925165,0,0,0,0,True,True,39,8,31,330,0.0,0.8484848484848485,38,0.20441278539639862,0.6871885985646733,0.22087439434756348,0.6008379468243055,delay_0_noise_0,push,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27009,capability_compiled,True,True,1.0,0.02053959988032625,0.02053959988032625,0.0010254104060763891,720,720,0,False,,2ebd5a46a509772b,0.7955235150340005,0.24000575039745492,24.42638807448968,0,0,0,0,True,True,31,6,25,298,0.0,0.8624161073825504,31,0.18022213076872004,0.7368209056349979,0.2339331279774548,0.6415208372206869,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27010,capability_compiled,True,True,1.0,0.009583973028315687,0.009583973028315687,0.001086618312488589,720,720,0,False,,2ebd5a46a509772b,0.703398890302767,0.22788024993499395,23.836280429666886,0,0,0,0,True,True,28,5,23,299,0.0,0.8762541806020067,24,0.1912115656849389,0.6996534888167049,0.2193818653126218,0.5615339083589861,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27011,capability_compiled,True,True,1.0,0.01773796049317622,0.01773796049317622,0.0012199944792160675,720,720,0,False,,2ebd5a46a509772b,0.6717899235591331,0.2238175410923186,21.734279202470994,0,0,0,0,True,True,32,6,26,309,0.0,0.883495145631068,29,0.18551193049069736,0.779397348023333,0.21823794008310368,0.6006277171743952,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27012,capability_compiled,True,True,1.0,0.013375117648709908,0.013375117648709908,0.0009968021926690129,720,720,0,False,,2ebd5a46a509772b,0.7697270958548073,0.23925744079903669,26.657775459224695,0,0,0,0,True,True,29,5,24,304,0.0,0.8355263157894737,31,0.20654102904888286,0.8130898234398185,0.23598122550161366,0.6757191777391145,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27013,capability_compiled,True,True,1.0,0.023428773617817648,0.023428773617817648,0.0010704767375796743,720,720,0,False,,2ebd5a46a509772b,0.6346956334959324,0.22354893224610556,24.506535874022955,0,0,0,0,True,True,29,5,24,296,0.0,0.8344594594594594,33,0.17403474862143126,0.7240359508306033,0.2171446398143605,0.5201638047760335,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27014,capability_compiled,True,True,1.0,0.015044874928566064,0.015044874928566064,0.0008908659550811754,720,720,0,False,,2ebd5a46a509772b,0.7890120489818737,0.23972843428449386,23.954189371846905,0,0,0,0,True,True,30,5,25,280,0.0,0.8357142857142857,31,0.18563735653599875,0.7950222898473427,0.23413118452732531,0.6483672226229062,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27015,capability_compiled,True,True,1.0,0.014605244825699857,0.014605244825699857,0.001111525781151163,720,720,0,False,,2ebd5a46a509772b,0.6521575996761309,0.22249493902781706,23.418446292807207,0,0,0,0,True,True,32,5,27,306,0.0,0.8986928104575164,22,0.18312570776687062,0.7436100278194757,0.21492828813275622,0.5350760619556216,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27016,capability_compiled,True,True,1.0,0.020707091803356028,0.020707091803356028,0.0009568813696817425,720,720,0,False,,2ebd5a46a509772b,0.8083308374164333,0.24089483709429899,26.94422357783923,0,0,0,0,True,True,35,6,29,290,0.0,0.8448275862068966,36,0.18337890816349497,0.8210427786952168,0.23538745605932423,0.6647751819872378,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27017,capability_compiled,False,False,0.6666666666666666,0.02011904903570146,0.02011904903570146,0.14853870556021612,720,491,0,True,stage_timeout,2ebd5a46a509772b,0.6715412862775123,0.22684762300526928,25.160517157121323,0,0,0,0,True,True,28,5,23,330,0.0,0.8303030303030303,36,0.21482181206657175,0.7485115258164475,0.22703579189967218,0.6638543780850359,delay_0_noise_0,push,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27018,capability_compiled,False,False,0.6666666666666666,0.03437144686791677,0.03437144686791677,0.2733485220478996,720,501,0,True,stage_timeout,2ebd5a46a509772b,0.6129629332624353,0.22553518405161713,25.65275321071947,0,0,0,0,True,False,36,6,30,330,0.0,0.8606060606060606,33,0.19543767274827648,0.7374499237630336,0.22600992383508944,0.604163266691887,delay_0_noise_0,push,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27019,capability_compiled,True,True,1.0,0.0076764898909459514,0.0076764898909459514,0.0010064711961216637,720,720,0,False,,2ebd5a46a509772b,0.7107287677596879,0.23031338630416365,24.4743474044897,0,0,0,0,True,True,29,5,24,299,0.0,0.8662207357859532,30,0.194478188409779,0.7376198693830197,0.22418193445239792,0.6032732343043454,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27020,capability_compiled,True,True,1.0,0.020517935421055816,0.020517935421055816,0.0010960759829127277,720,720,0,False,,2ebd5a46a509772b,0.7490891904053392,0.2323337458228699,25.80500899552942,0,0,0,0,True,True,31,5,26,303,0.0,0.8448844884488449,28,0.18135271170131056,0.783741376984212,0.2254811644700832,0.6188717107671455,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27021,capability_compiled,True,True,1.0,0.017294040982871656,0.017294040982871656,0.0007415604571851418,720,720,0,False,,2ebd5a46a509772b,0.7023977009682478,0.23122453435481974,25.64997301399997,0,0,0,0,True,True,27,4,23,256,0.0,0.82421875,28,0.17632301069543657,0.7242109684275922,0.22530827142628956,0.5836725980566135,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27022,capability_compiled,True,True,1.0,0.015565840859287678,0.015565840859287678,0.0010623027650366497,720,720,0,False,,2ebd5a46a509772b,0.7672436104653242,0.2380013177075471,26.622474346575192,0,0,0,0,True,True,38,7,31,304,0.0,0.8552631578947368,30,0.20286401537746482,0.7803249879942339,0.23447221718099304,0.6789786275432723,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27023,capability_compiled,True,True,1.0,0.01813913150932156,0.01813913150932156,0.0010812145177619688,720,720,0,False,,2ebd5a46a509772b,0.691646470517433,0.2282999794521001,23.929052871534996,0,0,0,0,True,True,34,7,27,301,0.0,0.8903654485049833,27,0.1875140691481062,0.7613093623280117,0.22232156576039663,0.5841294530612915,delay_0_noise_0,,True
arm5_distal_heavy,push_to_zone,delay_0_noise_0,27024,capability_compiled,False,False,0.6666666666666666,0.06827773698701656,0.06827773698701656,0.022488349522928917,720,483,0,True,stage_timeout,2ebd5a46a509772b,0.44895561467932454,0.20685231495605022,22.862300111708386,0,0,0,0,True,False,31,6,25,330,0.0,0.9515151515151515,9,0.13187648247287498,0.5589750779700865,0.20689272836908532,0.41149259873867283,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27001,capability_compiled,False,False,0.6666666666666666,0.1450483307177152,0.1450483307177152,0.01583626990842292,720,504,0,True,stage_timeout,2ebd5a46a509772b,0.27426038092499727,0.1936232764827657,19.342274564539494,0,0,0,0,True,False,36,7,29,330,0.0,0.9636363636363636,9,0.07610483867442883,0.4482782110010893,0.19373707244663044,0.2746240894332814,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27002,capability_compiled,False,False,0.6666666666666666,0.12579126724674072,0.12579126724674072,0.01219557033479917,720,490,0,True,stage_timeout,2ebd5a46a509772b,0.1515137995612359,0.17351768474753468,17.566223665226424,0,0,0,0,True,False,36,9,27,330,0.0,0.9727272727272728,8,0.07075371568100888,0.35759578447167034,0.17361926721187,0.15176382839348745,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27003,capability_compiled,False,False,0.6666666666666666,0.12023688561563657,0.12023688561563657,0.029857416604598164,720,486,0,True,stage_timeout,2ebd5a46a509772b,0.3175967779494946,0.19494262846695795,16.956956052004795,0,0,0,0,True,False,34,7,27,330,0.0,0.9696969696969697,9,0.08024214491264663,0.43116649004131624,0.19502955911421752,0.30605122615700653,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27004,capability_compiled,False,False,0.6666666666666666,0.1204197509502401,0.1204197509502401,0.012915855346481354,720,480,0,True,stage_timeout,2ebd5a46a509772b,0.23180430040684818,0.1827203384065637,17.343333483223546,0,0,0,0,True,False,32,6,26,330,0.0,0.9696969696969697,7,0.07575376434338812,0.401007363640059,0.18280155880975688,0.23198363184957405,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27005,capability_compiled,False,False,0.6666666666666666,0.12856477902562718,0.12856477902562718,0.009979275148348283,720,481,0,True,stage_timeout,2ebd5a46a509772b,0.05392580748237874,0.15808218256835518,16.3843649383377,0,0,0,0,True,False,36,9,27,330,0.0,0.9757575757575757,6,0.06389235789580733,0.33020247571132955,0.1581880617771497,0.05419793462846245,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27006,capability_compiled,False,False,0.6666666666666666,0.13098192095306763,0.13098192095306763,0.012908276588537842,720,490,0,True,stage_timeout,2ebd5a46a509772b,0.24145872333965412,0.1829519649431028,19.525360286615985,0,0,0,0,True,False,32,7,25,330,0.0,0.9696969696969697,9,0.07049371627803963,0.3894716290634279,0.18304336625592746,0.24164704200724874,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27007,capability_compiled,False,False,0.6666666666666666,0.13661974612361244,0.13661974612361244,0.013106734675544065,720,493,0,True,stage_timeout,2ebd5a46a509772b,0.2251312234317142,0.18466730094064238,16.840054992491932,0,0,0,0,True,False,32,8,24,330,0.0,0.9696969696969697,7,0.06558074124139701,0.39076472248346655,0.18475031191119184,0.22527459085503798,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27008,capability_compiled,False,False,0.6666666666666666,0.12346485143005818,0.12346485143005818,0.013228928697358401,720,490,0,True,stage_timeout,2ebd5a46a509772b,0.26154252016374757,0.189935172225619,17.95685598682518,0,0,0,0,True,False,35,7,28,330,0.0,0.9696969696969697,10,0.07803125317445213,0.44731017729392425,0.1900273136760569,0.2617975795025771,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27009,capability_compiled,False,False,0.6666666666666666,0.08781336368096042,0.08781336368096042,0.015304234574272954,720,463,0,True,stage_timeout,2ebd5a46a509772b,0.3820463121915596,0.2006931100389301,17.880490877136438,0,0,0,0,True,False,26,4,22,330,0.0,0.9606060606060606,10,0.0990550139906675,0.4690053738119645,0.20072157800074553,0.3044009607192901,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27010,capability_compiled,False,False,0.6666666666666666,0.10995423310385562,0.10995423310385562,0.013973679890064103,720,469,0,True,stage_timeout,2ebd5a46a509772b,0.25502408246604436,0.18352290896163012,16.910989369925733,0,0,0,0,True,False,25,4,21,330,0.0,0.9606060606060606,8,0.0791774690242779,0.4382645393383299,0.18359127961555866,0.24828192778213642,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27011,capability_compiled,False,False,0.6666666666666666,0.12239146720761608,0.12239146720761608,0.01362860683146316,720,488,0,True,stage_timeout,2ebd5a46a509772b,0.30374780006870816,0.192116358868385,16.439222779801224,0,0,0,0,True,False,35,6,29,330,0.0,0.9727272727272728,9,0.07833175168043686,0.4533985409335442,0.1922082777455711,0.3040082422778454,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27012,capability_compiled,False,False,0.6666666666666666,0.09669912670720639,0.09669912670720639,0.010994345892613746,720,473,0,True,stage_timeout,2ebd5a46a509772b,0.3466420100653438,0.19687228512324184,18.606511488871444,0,0,0,0,True,False,32,6,26,330,0.0,0.9696969696969697,8,0.09036147558427378,0.4731777763846229,0.19694246962559436,0.32603516730579285,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27013,capability_compiled,False,False,0.6666666666666666,0.10908905168661388,0.10908905168661388,0.01220545683478824,720,476,0,True,stage_timeout,2ebd5a46a509772b,0.1600081221581111,0.17424943648080868,17.78606353939627,0,0,0,0,True,False,32,7,25,330,0.0,0.9666666666666667,7,0.07801157026710807,0.38584634364470227,0.17434285171582575,0.16017780158597272,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27014,capability_compiled,False,False,0.6666666666666666,0.10216895066634767,0.10216895066634767,0.014975940959295891,720,468,0,True,stage_timeout,2ebd5a46a509772b,0.3648816454156969,0.2004831141905706,17.509903339200942,0,0,0,0,True,False,25,3,22,330,0.0,0.9606060606060606,9,0.09267515740806055,0.4716223908668141,0.20053794528684551,0.3426290161595098,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27015,capability_compiled,False,False,0.6666666666666666,0.10975428255620163,0.10975428255620163,0.012591744438453139,720,476,0,True,stage_timeout,2ebd5a46a509772b,0.21563072361621805,0.17859545870570862,16.852200995721926,0,0,0,0,True,False,31,6,25,330,0.0,0.9727272727272728,8,0.07829507517770488,0.37683754107802975,0.17868371435682853,0.2157950830622224,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27016,capability_compiled,False,False,0.6666666666666666,0.09453167599507185,0.09453167599507185,0.013872171853386428,720,476,0,True,stage_timeout,2ebd5a46a509772b,0.3570731935565705,0.19610386312030592,19.06206122163644,0,0,0,0,True,False,36,6,30,330,0.0,0.9696969696969697,9,0.0914756179144376,0.4785465123258829,0.1961402815619851,0.2919400959746614,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27017,capability_compiled,False,False,0.6666666666666666,0.13320230677704895,0.13320230677704895,0.013491836207180984,720,491,0,True,stage_timeout,2ebd5a46a509772b,0.3006709520515196,0.19276161267234337,18.65649523949298,0,0,0,0,True,False,30,5,25,330,0.0,0.9484848484848485,9,0.07429955537558386,0.42483638535476337,0.19284166896475338,0.30086621232195876,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27018,capability_compiled,False,False,0.6666666666666666,0.1282407942810516,0.1282407942810516,0.012821028699121679,720,493,0,True,stage_timeout,2ebd5a46a509772b,0.2233059516984981,0.18379010721492256,18.43810659262799,0,0,0,0,True,False,37,7,30,330,0.0,0.9727272727272728,8,0.07359100530560381,0.408837328097119,0.183882109321007,0.2234953930292396,delay_0_noise_0,push,True
arm5_weak_actuator,push_to_zone,delay_0_noise_0,27019,capability_compiled,False,False,0.6666666666666666,0.10701124874488456,0.10701124874488456,0.013589130473427465,720,474,0,True,stage_timeout,2ebd5a46a509772b,0.2688834403993634,0.18635466146208418,17.925086478858695,0,0,0,0,True,False,31,6,25,330,0.0,0.9545454545454546,9,0.08179866326227957,0.4395634817182415,0.18642435208088468,0.2689999940919994,delay_0_noise_0,push,True
