body,task,disturbance,seed,controller,success,workflow_completed,stage_pass_rate,final_relation_error,final_object_error,final_object_speed,deadline_steps,steps_used,recoveries,localized_failure,exception_type,contract_hash,min_joint_limit_margin,final_min_jacobian_singular_value,energy,reflex_steps,predictive_checks,predictive_rejections,predictive_accepts,push_stage_reached,push_stage_sensed_stable,observer_checks,observer_rejections,observer_accepts,push_steps,push_torque_saturation_fraction,push_contact_fraction,push_contact_losses,push_progress,push_mean_tangent_force,push_min_jacobian_singular_value,push_min_joint_limit_margin
arm5_weak_actuator,push_to_zone,low_friction,23004,v2_no_jacobian,True,True,1.0,0.014179963961614691,0.014179963961614691,0.00044246137083657743,720,720,0,False,,2ebd5a46a509772b,0.5209993024138431,0.20162579735408337,22.087790873682092,0,0,0,0,True,True,24,5,19,215,0.0,0.8790697674418605,16,0.16778611175952116,0.7090266133126176,0.1894396230667291,0.17124742580672958
arm5_weak_actuator,push_to_zone,low_friction,23005,v2_no_jacobian,True,True,1.0,0.015670485221493294,0.015670485221493294,0.0005061835211790395,720,720,0,False,,2ebd5a46a509772b,0.5275483560806724,0.20074871203022684,22.326474258428032,0,0,0,0,True,True,34,8,26,225,0.0,0.8311111111111111,25,0.18162894859769785,0.8821895540550259,0.19031982160248534,0.2190386226480303
arm5_weak_actuator,push_to_zone,low_friction,23006,v2_no_jacobian,True,True,1.0,0.013441392366450911,0.013441392366450911,0.0007203744542256536,720,720,0,False,,2ebd5a46a509772b,0.48804111007066053,0.19792763058724724,22.1552666264781,0,0,0,0,True,True,36,10,26,237,0.0,0.8607594936708861,22,0.17418464219650556,0.7360681649429938,0.1878327254189003,0.19373308089619812
arm5_weak_actuator,push_to_zone,low_friction,23007,v2_no_jacobian,True,True,1.0,0.006326591231196029,0.006326591231196029,0.0002941606390066372,720,720,0,False,,2ebd5a46a509772b,0.5729424701069559,0.20562031786471852,23.2678632158024,0,0,0,0,True,True,28,5,23,196,0.0,0.8214285714285714,19,0.17236121379428535,0.7714676232335141,0.19425405228367576,0.24030660129289805
arm5_weak_actuator,push_to_zone,low_friction,23008,v2_no_jacobian,True,True,1.0,0.01632536761152347,0.01632536761152347,0.0001081836970511724,720,720,0,False,,2ebd5a46a509772b,0.5310761081648607,0.20423157243657333,22.835210590318166,0,0,0,0,True,True,36,5,31,203,0.0,0.8325123152709359,19,0.16618980549269663,0.7302995212838047,0.1948460462608977,0.25383841390225204
arm5_weak_actuator,push_to_zone,low_friction,23009,v2_no_jacobian,True,True,1.0,0.011354280652247008,0.011354280652247008,0.0004253959592779103,720,720,0,False,,2ebd5a46a509772b,0.5062026378772759,0.20225585044157446,22.070823619255414,0,0,0,0,True,True,33,6,27,217,0.0,0.8433179723502304,23,0.17147961515133553,0.8512844892414352,0.19332402445673122,0.22769062666564466
arm5_weak_actuator,push_to_zone,low_friction,23010,v2_no_jacobian,True,True,1.0,0.0054599959935466525,0.0054599959935466525,0.0002763326806830427,720,720,0,False,,2ebd5a46a509772b,0.5859760338635605,0.20735399604871876,22.702237532568134,0,0,0,0,True,True,43,8,35,185,0.0,0.745945945945946,23,0.1799661130290541,0.8754851728443941,0.1980752083521688,0.30807513219792115
arm5_weak_actuator,push_to_zone,low_friction,23011,v2_no_jacobian,True,True,1.0,0.005897323351041648,0.005897323351041648,0.0008403134459712805,720,720,0,False,,2ebd5a46a509772b,0.6072586573822338,0.21425948141039391,24.988828282836252,0,0,0,0,True,True,29,7,22,184,0.0,0.7554347826086957,22,0.1734142558606296,0.8523587219595291,0.20700334120170935,0.34613469158408217
arm5_weak_actuator,push_to_zone,low_friction,23012,v2_no_jacobian,True,True,1.0,0.005747273392831712,0.005747273392831712,0.0009513783927463257,720,720,0,False,,2ebd5a46a509772b,0.5544382448222418,0.2036788526671029,21.08996985263385,0,0,0,0,True,True,40,9,31,229,0.0,0.8646288209606987,21,0.18597642633492328,0.7948135192669691,0.19486938010367294,0.2953908921149533
arm5_weak_actuator,push_to_zone,low_friction,23013,v2_no_jacobian,True,True,1.0,0.005952310881329747,0.005952310881329747,0.0009896918373652791,720,720,0,False,,2ebd5a46a509772b,0.4996269691066564,0.1979771683341487,22.516826977305392,0,0,0,0,True,True,42,9,33,220,0.0,0.8681818181818182,18,0.17344856543572137,0.7657317138155587,0.1875883670096421,0.20119619552031542
arm5_weak_actuator,push_to_zone,low_friction,23014,v2_no_jacobian,True,True,1.0,0.015979066126268333,0.015979066126268333,0.0006855700293001638,720,720,0,False,,2ebd5a46a509772b,0.5061344947879474,0.1991011249828133,22.919035057297616,0,0,0,0,True,True,35,11,24,244,0.0,0.860655737704918,21,0.1793764157377119,0.7176829450531742,0.18899602071742283,0.20717866847379618
arm5_weak_actuator,push_to_zone,low_friction,23015,v2_no_jacobian,True,True,1.0,0.01062225911312092,0.01062225911312092,0.0007703704614967897,720,720,0,False,,2ebd5a46a509772b,0.5702901448879496,0.20956219133604706,22.108302908331314,0,0,0,0,True,True,25,4,21,210,0.0,0.8047619047619048,24,0.17414107666040377,0.7951423141563696,0.20093399561847955,0.2867039183957276
arm5_weak_actuator,push_to_zone,low_friction,23016,v2_no_jacobian,True,True,1.0,0.013170779731748681,0.013170779731748681,0.0005657122693604262,720,720,0,False,,2ebd5a46a509772b,0.5217103774199829,0.20240038386185327,23.1451574342459,0,0,0,0,True,True,28,6,22,245,0.0,0.8571428571428571,23,0.1784445328101579,0.7572079556743789,0.19232317213453493,0.21653451280426594
arm5_weak_actuator,push_to_zone,low_friction,23017,v2_no_jacobian,True,True,1.0,0.025625502280808492,0.025625502280808492,0.0013480793078839114,720,720,0,False,,2ebd5a46a509772b,0.5682437533667009,0.20577167483802358,21.235851086343754,0,0,0,0,True,True,31,8,23,247,0.0,0.8582995951417004,25,0.16504606259809235,0.8404357338548445,0.19624132008688025,0.27417565530224586
arm5_weak_actuator,push_to_zone,low_friction,23018,v2_no_jacobian,True,True,1.0,0.01288071411428066,0.01288071411428066,0.0007963119912073025,720,720,0,False,,2ebd5a46a509772b,0.4977834903892875,0.20189959183945386,22.088758840820205,0,0,0,0,True,True,37,9,28,240,0.0,0.8291666666666667,25,0.18021933092377931,0.7464176640745873,0.19468577183261526,0.2840345570667817
arm5_weak_actuator,push_to_zone,low_friction,23019,v2_no_jacobian,True,True,1.0,0.011657414012464113,0.011657414012464113,0.000465653479570088,720,720,0,False,,2ebd5a46a509772b,0.5157745574414379,0.20347945243573712,22.81582688928836,0,0,0,0,True,True,27,5,22,207,0.0,0.8357487922705314,21,0.1707042347852356,0.7210828393819038,0.19371728983640432,0.21488552895025004
arm5_weak_actuator,push_to_zone,low_friction,23020,v2_no_jacobian,True,True,1.0,0.01776112297270683,0.01776112297270683,0.0005339243991466806,720,720,0,False,,2ebd5a46a509772b,0.499286560220515,0.20056580743277183,22.325747286511817,0,0,0,0,True,True,37,7,30,229,0.0,0.8427947598253275,24,0.16767261451196647,0.8292187516363644,0.19173857605840644,0.23227856123232504
arm5_weak_actuator,push_to_zone,low_friction,23021,v2_no_jacobian,True,True,1.0,0.017259450123462017,0.017259450123462017,0.0009921264359897823,720,720,0,False,,2ebd5a46a509772b,0.5438578760549335,0.20452427860835934,21.57201188242955,0,0,0,0,True,True,40,9,31,246,0.0,0.8495934959349594,24,0.17674516386312747,0.7836375622600567,0.1966406314555999,0.30334145374047816
arm5_weak_actuator,push_to_zone,low_friction,23022,v2_no_jacobian,True,True,1.0,0.012911377473472107,0.012911377473472107,0.0012689854538628716,720,720,0,False,,2ebd5a46a509772b,0.5127616948774372,0.19740291482173278,21.245596069456536,0,0,0,0,True,True,34,11,23,264,0.0,0.8787878787878788,25,0.18201231506229765,0.7504981807448198,0.1878398448388749,0.2618411408443069
arm5_weak_actuator,push_to_zone,low_friction,23023,v2_no_jacobian,True,True,1.0,0.005826309256129088,0.005826309256129088,0.00018397240145123225,720,720,0,False,,2ebd5a46a509772b,0.6284312303711772,0.21447980939849715,24.992271062282914,0,0,0,0,True,True,28,6,22,188,0.0,0.7712765957446809,24,0.17435100488193608,0.9891150428758257,0.20525469716736766,0.3092480865769116
arm5_weak_actuator,push_to_zone,low_friction,23024,v2_no_jacobian,True,True,1.0,0.016699361343769936,0.016699361343769936,0.0007297611984386559,720,720,0,False,,2ebd5a46a509772b,0.535039217045763,0.20371514902127946,21.469564303217638,0,0,0,0,True,True,37,9,28,235,0.0,0.8553191489361702,23,0.17597609361226188,0.68924800362269,0.19442440057806606,0.26696674003958965
arm5_weak_actuator,push_to_zone,latency_load,23001,v2_no_jacobian,True,True,1.0,0.009537555227888055,0.009537555227888055,0.00209729955967039,720,720,0,False,,2ebd5a46a509772b,0.5205102982749246,0.20052841950159567,33.470979425333915,0,0,0,0,True,True,42,9,33,260,0.0,0.8807692307692307,16,0.17877998999724287,0.6448488211605115,0.18826089376585511,0.23433953782337769
arm5_weak_actuator,push_to_zone,latency_load,23002,v2_no_jacobian,True,True,1.0,0.013352145491547465,0.013352145491547465,0.0013163254514538538,720,720,0,False,,2ebd5a46a509772b,0.472908495882407,0.1953135183495788,32.25184482135784,0,0,0,0,True,True,44,12,32,282,0.0,0.8900709219858156,20,0.1786801972881941,0.661736252381173,0.18240351115164855,0.17678023841924695
arm5_weak_actuator,push_to_zone,latency_load,23003,v2_no_jacobian,True,True,1.0,0.017038101293060662,0.017038101293060662,0.0008817317642529743,720,720,0,False,,2ebd5a46a509772b,0.47428518095661243,0.19795402317954836,34.45007119181552,0,0,0,0,True,True,39,8,31,253,0.0,0.8774703557312253,22,0.16652451675548377,0.8288021506989143,0.1855598353587964,0.1593920303873162
arm5_weak_actuator,push_to_zone,latency_load,23004,v2_no_jacobian,True,True,1.0,0.008646740032907349,0.008646740032907349,0.0006260293060701938,720,720,0,False,,2ebd5a46a509772b,0.5446344271505361,0.20534262136924045,34.014996101607395,0,0,0,0,True,True,33,11,22,254,0.0,0.8700787401574803,18,0.1748814598504229,0.6979405451686258,0.19264768963599674,0.21247364720995687
arm5_weak_actuator,push_to_zone,latency_load,23005,v2_no_jacobian,True,True,1.0,0.012133494381343679,0.012133494381343679,0.001580702112976326,720,720,0,False,,2ebd5a46a509772b,0.5263470033982824,0.20090954903927555,33.59350982106067,0,0,0,0,True,True,43,13,30,292,0.0,0.8664383561643836,24,0.18917351418758846,0.7117635812611253,0.19062220753153017,0.261368381619997
arm5_weak_actuator,push_to_zone,latency_load,23006,v2_no_jacobian,True,True,1.0,0.006276933762748568,0.006276933762748568,0.001470394755226336,720,720,0,False,,2ebd5a46a509772b,0.48952979220963444,0.1979699531862175,32.75339523844261,0,0,0,0,True,True,57,11,46,271,0.0,0.8892988929889298,18,0.18206803417998518,0.6512473256966861,0.18679072380661207,0.2132052567308893
arm5_weak_actuator,push_to_zone,latency_load,23007,v2_no_jacobian,True,True,1.0,0.014349363617652093,0.014349363617652093,0.0005283653913704059,720,720,0,False,,2ebd5a46a509772b,0.5771292524340392,0.20673272506497445,35.119895221382556,0,0,0,0,True,True,49,10,39,241,0.0,0.8796680497925311,20,0.17205036036480828,0.7739526168699243,0.19464732326711692,0.2662557981142717
arm5_weak_actuator,push_to_zone,latency_load,23008,v2_no_jacobian,True,True,1.0,0.01351053971651797,0.01351053971651797,0.00015160886203881532,720,720,0,False,,2ebd5a46a509772b,0.5433014533680107,0.2065581427234143,34.39212958740172,0,0,0,0,True,True,32,11,21,228,0.0,0.868421052631579,22,0.17053300406399602,0.7398357580789143,0.19611041920319844,0.27424793972057326
arm5_weak_actuator,push_to_zone,latency_load,23009,v2_no_jacobian,True,True,1.0,0.014659191634393418,0.014659191634393418,0.0008443506493112561,720,720,0,False,,2ebd5a46a509772b,0.5076300263502338,0.20266419556654294,32.478856601814904,0,0,0,0,True,True,44,10,34,238,0.0,0.8991596638655462,15,0.17379739511816195,0.6530818550459214,0.19211811223934694,0.24393623275499987
arm5_weak_actuator,push_to_zone,latency_load,23010,v2_no_jacobian,True,True,1.0,0.011399603056049956,0.011399603056049956,0.0012602048972253927,720,720,0,False,,2ebd5a46a509772b,0.5657145455016206,0.204674086664626,33.297446984640395,0,0,0,0,True,True,51,13,38,274,0.0,0.864963503649635,24,0.18382360733167558,0.6683408631583674,0.19436285339877754,0.3164517000691296
arm5_weak_actuator,push_to_zone,latency_load,23011,v2_no_jacobian,True,True,1.0,0.012087375467044513,0.012087375467044513,0.0014079320354096455,720,720,0,False,,2ebd5a46a509772b,0.597281005559279,0.21303552137045498,35.737729833392194,0,0,0,0,True,True,40,11,29,227,0.0,0.8458149779735683,23,0.17988494031510907,0.7624265282489393,0.2045151870998378,0.36039301716976757
arm5_weak_actuator,push_to_zone,latency_load,23012,v2_no_jacobian,True,True,1.0,0.015297510644887923,0.015297510644887923,0.0017156029140319023,720,720,0,False,,2ebd5a46a509772b,0.5569185033038884,0.20484073297787903,33.256477273962375,0,0,0,0,True,True,41,9,32,272,0.0,0.8455882352941176,24,0.18539105765093572,0.748063464439813,0.19496708651509181,0.3029349733285711
arm5_weak_actuator,push_to_zone,latency_load,23013,v2_no_jacobian,True,True,1.0,0.010236402121057956,0.010236402121057956,0.0019176993459728503,720,720,0,False,,2ebd5a46a509772b,0.5019019729490131,0.19840488433454398,33.57949974728049,0,0,0,0,True,True,50,10,40,270,0.0,0.8740740740740741,15,0.18322622925851592,0.7071538560432774,0.1870819029272857,0.2230511864479774
arm5_weak_actuator,push_to_zone,latency_load,23014,v2_no_jacobian,True,True,1.0,0.012882721341827571,0.012882721341827571,0.0016483972531733814,720,720,0,False,,2ebd5a46a509772b,0.5187074456774559,0.20103504858119003,34.37821537355869,0,0,0,0,True,True,39,12,27,268,0.0,0.8917910447761194,21,0.17541418934270686,0.7127300376139709,0.18904846950103293,0.22784628433126874
arm5_weak_actuator,push_to_zone,latency_load,23015,v2_no_jacobian,True,True,1.0,0.023416489097190844,0.023416489097190844,0.0016993113047539543,720,720,0,False,,2ebd5a46a509772b,0.5778031967565367,0.2112314126864969,33.15819697363193,0,0,0,0,True,True,31,7,24,234,0.0,0.8333333333333334,23,0.1700569632731156,0.794590573300107,0.20120075101256257,0.2976667118980827
arm5_weak_actuator,push_to_zone,latency_load,23016,v2_no_jacobian,True,True,1.0,0.010998016915541439,0.010998016915541439,0.0008006033708881891,720,720,0,False,,2ebd5a46a509772b,0.5465126206724067,0.20650980712734943,35.54961610981005,0,0,0,0,True,True,40,8,32,262,0.0,0.8396946564885496,24,0.18492077044906596,0.7907827421804893,0.19624841458652495,0.25771620324170197
arm5_weak_actuator,push_to_zone,latency_load,23017,v2_no_jacobian,True,True,1.0,0.016775264431699452,0.016775264431699452,0.0018909566974455623,720,720,0,False,,2ebd5a46a509772b,0.5913338895036708,0.21005221444172492,33.14472877344837,0,0,0,0,True,True,35,9,26,254,0.0,0.8622047244094488,18,0.18202200270741128,0.6657407419795202,0.19921292694643905,0.3050272503955851
arm5_weak_actuator,push_to_zone,latency_load,23018,v2_no_jacobian,True,True,1.0,0.021394102941334352,0.021394102941334352,0.0015123233482265642,720,720,0,False,,2ebd5a46a509772b,0.47935569434522396,0.1989142873007401,33.0738448782952,0,0,0,0,True,True,49,13,36,294,0.0,0.8741496598639455,24,0.18814492845675806,0.6782250222137709,0.1914398880469278,0.30513882122129
arm5_weak_actuator,push_to_zone,latency_load,23019,v2_no_jacobian,True,True,1.0,0.01567674750390861,0.01567674750390861,0.0006735711695688356,720,720,0,False,,2ebd5a46a509772b,0.5372904289474052,0.20711322262073503,34.9549455829041,0,0,0,0,True,True,29,8,21,246,0.0,0.8333333333333334,24,0.17817814083445194,0.7811614116140574,0.1964618514104206,0.2424091574382996
arm5_weak_actuator,push_to_zone,latency_load,23020,v2_no_jacobian,True,True,1.0,0.008464354390739873,0.008464354390739873,0.0006489021132762514,720,720,0,False,,2ebd5a46a509772b,0.5232958797344831,0.2048696265160114,34.1790707070584,0,0,0,0,True,True,38,12,26,235,0.0,0.825531914893617,23,0.1789023366402942,0.7975349840566028,0.19500387387340842,0.2607045464539719
arm5_weak_actuator,push_to_zone,latency_load,23021,v2_no_jacobian,True,True,1.0,0.008683966106554393,0.008683966106554393,0.0013491498357643143,720,720,0,False,,2ebd5a46a509772b,0.5535249405712666,0.2067177050394179,34.0076151938179,0,0,0,0,True,True,49,16,33,246,0.0,0.8211382113821138,24,0.1834903051936717,0.7728769329202476,0.1978912139630752,0.3166663748140084
arm5_weak_actuator,push_to_zone,latency_load,23022,v2_no_jacobian,True,True,1.0,0.012131261113458858,0.012131261113458858,0.0016149936727301592,720,720,0,False,,2ebd5a46a509772b,0.5385374674835357,0.20242060887599106,32.88742341154818,0,0,0,0,True,True,36,10,26,243,0.0,0.8148148148148148,25,0.19728441759799864,0.7391742038289758,0.1912251789169849,0.3345990495947331
arm5_weak_actuator,push_to_zone,latency_load,23023,v2_no_jacobian,True,True,1.0,0.015317369821737042,0.015317369821737042,0.0005923574703828415,720,720,0,False,,2ebd5a46a509772b,0.6264491313209812,0.21477735622418978,35.468908889756186,0,0,0,0,True,True,54,12,42,242,0.0,0.8264462809917356,22,0.1799842329784006,0.7787130791878564,0.20514286135047266,0.33267897617977393
arm5_weak_actuator,push_to_zone,latency_load,23024,v2_no_jacobian,True,True,1.0,0.014265274219937379,0.014265274219937379,0.0015150315292852417,720,720,0,False,,2ebd5a46a509772b,0.5334463470122381,0.20377920457573542,33.45397277807512,0,0,0,0,True,True,57,11,46,282,0.0,0.8687943262411347,26,0.17815091717324313,0.7839579078182851,0.19467501023722106,0.29540876654272186
arm5_weak_actuator,push_to_zone,severe,23001,v2_no_jacobian,False,False,0.0,0.21841401376681163,0.21841401376681163,1.4459174501708219e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.4489298859066495,0.22871742109343057,158.58398788356465,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23002,v2_no_jacobian,False,False,0.0,0.20910300490965275,0.20910300490965275,4.58255212382406e-09,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.4065052715009094,0.22310238814591374,159.18864780624136,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23003,v2_no_jacobian,False,False,0.0,0.20682962861230764,0.20682962861230764,2.6639859572893226e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.4142247571837441,0.22243857856666968,162.3015925726736,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23004,v2_no_jacobian,False,False,0.0,0.20434117447282513,0.20434117447282513,1.435786437620666e-07,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.45482647862384784,0.22674941111106417,161.5607322241007,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23005,v2_no_jacobian,False,False,0.0,0.20524698266830677,0.20524698266830677,7.979701969117972e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.46562260425775115,0.2286618120914476,158.3994407102477,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23006,v2_no_jacobian,False,False,0.0,0.2046157484901129,0.2046157484901129,3.8199453054620586e-11,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.44323256239057063,0.22783286323893034,157.28325159731264,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23007,v2_no_jacobian,False,False,0.0,0.1973957550980339,0.1973957550980339,2.108664358641268e-11,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.5057955639801377,0.23073608617823602,162.52164535628413,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23008,v2_no_jacobian,False,False,0.0,0.18352064475542895,0.18352064475542895,5.5552522669415916e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.4923883150053001,0.23307347279558507,154.30456038364244,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23009,v2_no_jacobian,False,False,0.0,0.18704132872013637,0.18704132872013637,3.9393173709300865e-09,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.4684261893694912,0.23219297053951393,153.7427565764024,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23010,v2_no_jacobian,False,False,0.0,0.21271575551936403,0.21271575551936403,6.872738880815474e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.5248969231865952,0.2359240194117969,157.4734774909356,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23011,v2_no_jacobian,False,False,0.0,0.1521700452959662,0.1521700452959662,6.831978574060427e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.5575848342134386,0.24048519468915988,150.85433319241,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23012,v2_no_jacobian,False,False,0.0,0.19426830398978007,0.19426830398978007,2.916039896235858e-11,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.5029934846134787,0.23488247765529932,155.0933112094586,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23013,v2_no_jacobian,False,False,0.0,0.2058308857246599,0.2058308857246599,5.0747587637140085e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.45185920235288046,0.2271617597613314,159.6315300268162,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23014,v2_no_jacobian,False,False,0.0,0.19467485610182184,0.19467485610182184,1.705879615463547e-07,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.4533260588218724,0.2268983137311197,159.329207282794,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23015,v2_no_jacobian,False,False,0.0,0.19722215357484685,0.19722215357484685,4.814525854477324e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.5270963507189901,0.23960697686232646,152.67298518727065,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23016,v2_no_jacobian,False,False,0.0,0.18087534268304506,0.18087534268304506,2.2894991035671474e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.4798542440432003,0.2313857667939656,156.0737865439384,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23017,v2_no_jacobian,False,False,0.0,0.21825275033692823,0.21825275033692823,1.1893178252198998e-07,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.518496379695069,0.236120872998965,156.91375290636324,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23018,v2_no_jacobian,False,False,0.0,0.17664886346700956,0.17664886346700956,0.09571331197323968,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.4674243200849575,0.23544074229030412,145.6247403392215,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23019,v2_no_jacobian,False,False,0.0,0.19416551290154652,0.19416551290154652,5.9255976906346956e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.4661959392280375,0.23113957448029562,155.73281758850095,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23020,v2_no_jacobian,False,False,0.0,0.19661792510158826,0.19661792510158826,1.2260772605725652e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.48175701488434486,0.23445737741786443,153.28857884518166,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23021,v2_no_jacobian,False,False,0.0,0.2015822369906344,0.2015822369906344,2.4560829805065786e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.5292884480560986,0.23982557194898185,152.73641207876375,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23022,v2_no_jacobian,False,False,0.0,0.22811753315182176,0.22811753315182176,1.445388258326338e-05,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.48261251373277414,0.23237378837601388,154.09429326326108,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23023,v2_no_jacobian,False,False,0.0,0.1836943363386034,0.1836943363386034,4.0476113672044144e-08,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.5482575055112835,0.23774139123283916,159.05206191001193,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_weak_actuator,push_to_zone,severe,23024,v2_no_jacobian,False,False,0.0,0.2130044853850276,0.2130044853850276,1.7747529247702335e-11,720,135,0,True,stage_timeout,2ebd5a46a509772b,0.4910567634323937,0.23446425373214022,153.96789104782403,0,0,0,0,False,False,0,0,0,0,0.0,0.0,0,0.0,0.0,nan,nan
arm5_posture_shifted,push_to_zone,nominal,23001,v2_no_jacobian,True,True,1.0,0.01172128682914963,0.01172128682914963,0.0003644752354788181,720,720,0,False,,2ebd5a46a509772b,0.58629677700094,0.20933304943607162,18.948185062368164,0,0,0,0,True,True,32,5,27,183,0.0,0.6775956284153005,29,0.19925715314720552,1.00314753139582,0.20994094900017843,0.3524339704539381
arm5_posture_shifted,push_to_zone,nominal,23002,v2_no_jacobian,True,True,1.0,0.01285227969364707,0.01285227969364707,0.0003810072058763027,720,720,0,False,,2ebd5a46a509772b,0.5391087675926967,0.2050457549771172,18.16281250720043,0,0,0,0,True,True,29,5,24,167,0.0,0.7365269461077845,27,0.19707562912397625,0.8351866775114886,0.2051238900760366,0.31375105297214745
arm5_posture_shifted,push_to_zone,nominal,23003,v2_no_jacobian,True,True,1.0,0.028216341623430764,0.028216341623430764,0.00037620618523343576,720,720,0,False,,2ebd5a46a509772b,0.5711853627761445,0.211922637781077,19.875425856729386,0,0,0,0,True,True,29,4,25,181,0.0,0.7624309392265194,28,0.1861130337808092,0.9329120535019736,0.21218243367043246,0.3214371447434581
arm5_posture_shifted,push_to_zone,nominal,23004,v2_no_jacobian,True,True,1.0,0.008386248134289386,0.008386248134289386,0.0003628591459325973,720,720,0,False,,2ebd5a46a509772b,0.6145890381815313,0.21400041477157727,19.619440068576044,0,0,0,0,True,True,40,6,34,175,0.0,0.7542857142857143,25,0.19786155115831383,0.8948111523411116,0.2145481583562237,0.36179377568267856
arm5_posture_shifted,push_to_zone,nominal,23005,v2_no_jacobian,True,True,1.0,0.00805248794903225,0.00805248794903225,0.0003784449416960275,720,720,0,False,,2ebd5a46a509772b,0.6055531685808475,0.2112384743558513,18.945194730788742,0,0,0,0,True,True,35,6,29,175,0.0,0.7714285714285715,26,0.2006829287671089,0.9901926056873559,0.21176383083130113,0.37256064257802324
arm5_posture_shifted,push_to_zone,nominal,23006,v2_no_jacobian,True,True,1.0,0.032199984723000036,0.032199984723000036,0.0004307738643823573,720,720,0,False,,2ebd5a46a509772b,0.5710421860591279,0.20958742260599086,18.33801975650179,0,0,0,0,True,True,40,6,34,177,0.0,0.7627118644067796,27,0.1769284686694023,0.9900069258066538,0.2100718958931839,0.3458543508798697
